""	"symbol"	"logFC"	"CI.L"	"CI.R"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"de"
"TC0600002559.mm.1"	"Ccdc142os; RP23-177J21.3"	0.641395719072305	0.409548807147163	0.873242630997446	2.81938925081333	6.62120378788294	0.000381987843808115	0.00366837080527185	0.340113329559474	"up"
"TC1000000450.mm.1"	"Sim1"	0.697222369484143	0.445154697712857	0.949290041255429	2.75865210701545	6.62012783847145	0.00038235056954951	0.0036708442238429	0.339076317555024	"up"
"TC1300000741.mm.1"	"LOC100861903"	0.916183110027283	0.584935417697084	1.24743080235748	1.54664694134071	6.61975068800247	0.000382477807378428	0.0036708442238429	0.338712783886879	"up"
"TC1200001151.mm.1"	"DQ267102"	0.916050609735031	0.584827850232415	1.24727336923765	4.12004871109375	6.61929155634993	0.000382632767584899	0.00367168503645893	0.338270206599462	"up"
"TC1700002805.mm.1"	"Nhlrc4"	0.652848142840611	0.416756988788048	0.888939296893173	3.36247982682787	6.61827290738051	0.00038297682268944	0.00367379624795013	0.337288198335163	"up"
"TC0300002098.mm.1"	"4931440P22Rik"	0.669513540276865	0.427364285987324	0.911662794566406	4.31489213896216	6.61741607762113	0.000383266493520153	0.00367413551103488	0.336462095227783	"up"
"TC1300000687.mm.1"	"Slc25a48"	0.648772515130851	0.414119031589252	0.883425998672449	2.83379973555705	6.61725164598578	0.000383322111742562	0.00367413551103488	0.336303550487591	"up"
"TC0500001238.mm.1"	"4930519G04Rik"	0.609162351937147	0.388816997924251	0.829507705950044	3.16629450193196	6.61669887698415	0.000383509150232934	0.00367413551103488	0.335770548377226	"up"
"TC0400001784.mm.1"	"Gm13056"	0.738011310077703	0.47104489197071	1.0049777281847	3.89150896560507	6.61635191129256	0.000383626604558514	0.00367413551103488	0.335435971943143	"up"
"TC0500001533.mm.1"	"Gm23761"	0.718288609810731	0.458453068899453	0.978124150722008	1.59704694501961	6.61626114682215	0.000383657336734927	0.00367413551103488	0.335348446129138	"up"
"TC0500002486.mm.1"	"Ugdh"	-0.611535895629113	-0.832758347018104	-0.390313444240122	2.89591832235491	-6.6161442770859	0.000383696912065187	0.00367413551103488	0.335235745125632	"down"
"TC1300002057.mm.1"	"Pfn3"	0.848077109904978	0.541245769628994	1.15490845018096	4.47325658345018	6.61527401378375	0.000383991752691495	0.00367538895596288	0.33439647406805	"up"
"TC1700002655.mm.1"	"Abcg5"	0.536614602737268	0.342438508674759	0.730790696799776	3.07812745726873	6.61422462105438	0.00038434762255427	0.00367713694207151	0.333384335644031	"up"
"TC1600001661.mm.1"	"Tmprss7"	0.634063485069311	0.404591891740635	0.863535078397988	1.82954004300201	6.61326652571289	0.000384672857712599	0.00367857549464416	0.332460141573421	"up"
"TC1100003294.mm.1"	"Gm3948"	0.642079240516393	0.409704561770059	0.874453919262728	2.42388424440269	6.61320582942481	0.000384693472172357	0.00367857549464416	0.3324015893663	"up"
"TC1000002695.mm.1"	"Amdhd1"	0.595396095082562	0.379915633396448	0.810876556768676	3.44839305846579	6.61317930768615	0.000384702480221445	0.00367857549464416	0.332376004366718	"up"
"TC0500002463.mm.1"	"Gm23967"	-2.91042674348326	-3.96378100529976	-1.85707248166676	8.82771167315754	-6.61293766951451	0.00038478456308331	0.00367857549464416	0.332142897005102	"down"
"TC1600000472.mm.1"	"Slc12a8"	0.610356153893461	0.38944579368852	0.831266514098402	2.44740535510822	6.61270970032724	0.000384862020857703	0.00367857549464416	0.331922969827232	"up"
"TC0400000580.mm.1"	"Slc44a1"	-1.90731250666722	-2.59767263535867	-1.21695237797578	3.9090502130579	-6.61238860963287	0.00038497114874419	0.00367857549464416	0.331613195905599	"down"
"TC0Y00000124.mm.1"	"Gm21735"	1.09704985889428	0.699961204237276	1.49413851355129	1.7070094079349	6.61227794351536	0.000385008768537247	0.00367857549464416	0.331506427410964	"up"
"TC1000000595.mm.1"	"Pbld2"	0.574895852806937	0.366797359195996	0.782994346417879	2.9943538889178	6.61199403169255	0.000385105300435378	0.00367857549464416	0.331232508345787	"up"
"TC1400002637.mm.1"	"Gm4654"	-2.68648748315243	-3.65899985906659	-1.71397510723828	7.16650497824139	-6.61152886428959	0.000385263519651173	0.00367879760207813	0.330783693017234	"down"
"TC1400002604.mm.1"	"Gm25130"	0.726066057878464	0.463214732135484	0.988917383621443	2.40594668039822	6.61116774461943	0.000385386399437164	0.0036793264761677	0.330435250453548	"up"
"TC1100003755.mm.1"	"Gm12347; RP23-217I3.11"	0.925079361382991	0.590163377007104	1.25999534575888	2.42455002422922	6.61081996625857	0.000385504781453562	0.00367981223186123	0.330099666501512	"up"
"TC1100003452.mm.1"	"Gm11478"	-1.1163769492996	-1.52056449026155	-0.71218940833764	3.83901317674633	-6.61058892934955	0.000385583448018218	0.00367991878243437	0.329876722825167	"down"
"TC0800002486.mm.1"	"Gm10358"	-3.06864551791883	-4.17973624083791	-1.95755479499974	7.37179520464326	-6.61012108280371	0.000385742802382809	0.00368013243956037	0.329425245928682	"down"
"TC1900000439.mm.1"	"Jak2"	-0.547866678062322	-0.746243225281311	-0.349490130843334	2.5158714616682	-6.60992867892025	0.000385808359175396	0.00368013243956037	0.329239566737399	"down"
"TC1100001118.mm.1"	"Gm12346"	-2.58729960700409	-3.52417909053656	-1.65042012347163	5.34874333556071	-6.60960045570044	0.000385920222105714	0.00368018388818378	0.328922805271055	"down"
"TC1100000130.mm.1"	"4930415F15Rik"	0.596863298823925	0.380727622246716	0.812998975401134	2.0563021679471	6.60937857942763	0.000385995861349416	0.00368018388818378	0.328708669945457	"up"
"TC1600000331.mm.1"	"Adipoq"	0.584351338244472	0.372709528199927	0.795993148289018	1.5333738181265	6.60822450996298	0.000386389562810763	0.00368091993679651	0.327594771856058	"up"
"TC1100001788.mm.1"	"Gm11705; RP23-317F9.1"	0.755789248004078	0.482028980264756	1.0295495157434	3.61980923616508	6.60758115550985	0.000386609235287642	0.00368091993679651	0.326973744234562	"up"
"TC0100000193.mm.1"	"Lgsn"	0.795265039366687	0.507199483660569	1.08333059507281	1.94131184043664	6.60743306178117	0.000386659821697247	0.00368091993679651	0.326830783091625	"up"
"TC0100002032.mm.1"	"Il17f"	0.780201222043313	0.497591063520788	1.06281138056584	2.13860595128286	6.60740718320953	0.000386668662165489	0.00368091993679651	0.326805801149138	"up"
"TC0900000272.mm.1"	"Adamts8"	0.596893222513768	0.380654107249427	0.813132337778109	3.27287685322422	6.60654816371039	0.000386962244667588	0.00368091993679651	0.325976500295525	"up"
"TC1400001438.mm.1"	"Acox2"	0.539661421933028	0.344134962243024	0.735187881623033	2.67752214239748	6.60583999566536	0.000387204461220665	0.00368091993679651	0.325292767386722	"up"
"TC0200000401.mm.1"	"Fam166a"	0.663178454349084	0.42289050204619	0.903466406651978	3.64305545317247	6.60557496095055	0.000387295155859753	0.00368091993679651	0.325036862592214	"up"
"TC0600001052.mm.1"	"Vmn1r40"	1.26764493109775	0.808340973378081	1.72694888881741	1.55822421877725	6.60556012735286	0.000387300232613941	0.00368091993679651	0.325022539740677	"up"
"TC0700002947.mm.1"	"4931406B18Rik"	0.624554533867892	0.39825207977478	0.850856987961003	2.28869298705288	6.60531168338181	0.000387385273012548	0.00368091993679651	0.32478264630965	"up"
"TC1100002025.mm.1"	"Fscn2"	0.638002062701599	0.406820757055199	0.869183368347999	4.1431944455508	6.60513326324094	0.000387446357849528	0.00368091993679651	0.324610362305098	"up"
"TC0200005329.mm.1"	"Gm14392"	-0.782779557910777	-1.06642307523556	-0.49913604058599	2.3617515601456	-6.60509132921009	0.000387460716182279	0.00368091993679651	0.324569869910082	"down"
"TC1700000612.mm.1"	"Col11a2"	0.685194945932978	0.436901703353501	0.933488188512455	5.2704856007629	6.60482726876506	0.000387551145076732	0.00368091993679651	0.324314882801441	"up"
"TC0X00002985.mm.1"	"Sytl4"	0.594416950534733	0.379016167363785	0.809817733705681	2.47414122331546	6.60474600654569	0.000387578978559856	0.00368091993679651	0.324236411184344	"up"
"TC0300000757.mm.1"	"Gm15998"	0.799595692261929	0.50975841388331	1.08943297064055	3.49697457954625	6.60280416216585	0.000388244761797477	0.00368467530373044	0.322361022175216	"up"
"TC0800001585.mm.1"	"Gm22730"	0.814549355565196	0.519279966483873	1.10981874464652	3.3363390539753	6.60254230413743	0.000388334641788535	0.00368488679938385	0.322108092031158	"up"
"TC0400001130.mm.1"	"Glis1"	0.572002375956861	0.364627869607636	0.779376882306086	4.63913822108956	6.60168322216422	0.000388629677984344	0.00368565432194656	0.321278243780644	"up"
"TC1700000340.mm.1"	"Bricd5"	0.691086152077216	0.440525170323066	0.941647133831366	3.30795898908553	6.60132268269532	0.000388753574333065	0.00368565432194656	0.320929947483659	"up"
"TC1400001337.mm.1"	"Gm10837"	0.574833397622442	0.36636514001138	0.783301655233505	2.26822012699327	6.59954918002784	0.000389363674788936	0.00368895841497112	0.319216448606099	"up"
"TC1500001002.mm.1"	"Tuba1c"	-2.17907790769226	-2.96934234437467	-1.38881347100984	5.57266432355625	-6.59952278965565	0.000389372761487762	0.00368895841497112	0.319190948342447	"down"
"TC0700004236.mm.1"	"4930413G21Rik"	0.666384082483127	0.424654762674551	0.908113402291703	5.20898830724198	6.59792688160073	0.000389922708885557	0.00369193560326917	0.31764871691824	"up"
"TC1600001505.mm.1"	"Mir1946a"	-1.76762202927732	-2.40883284277642	-1.12641121577822	3.93952253064528	-6.59782483331674	0.000389957904458008	0.00369193560326917	0.317550090810044	"down"
"TC0700003695.mm.1"	"Olfr303"	0.682337057054209	0.43478293392242	0.929891180185998	2.98445589050341	6.59691681050268	0.00039027123208162	0.00369396163659411	0.316672464915028	"up"
"TC1100000710.mm.1"	"Gm12257; RP23-419P16.12"	1.08477177969419	0.691190950834913	1.47835260855347	3.74641556294531	6.59654692408599	0.000390398948907993	0.00369396163659411	0.316314933216709	"up"
"TC1400001231.mm.1"	"n-R5s50"	0.789135435883823	0.502814013225436	1.07545685854221	3.7005177947396	6.59644454833735	0.000390434306241145	0.00369396163659411	0.316215974138792	"up"
"TC1300000612.mm.1"	"Syk"	0.555631755282218	0.354027310389123	0.757236200175313	3.26001543643802	6.59628131563808	0.000390490689129699	0.00369396163659411	0.316058186609875	"up"
"TC0100003463.mm.1"	"Dusp27"	0.761672569306262	0.485299167885686	1.03804597072684	2.77543412962198	6.59605525870832	0.000390568787617637	0.00369396163659411	0.31583966542691	"up"
"TC0300001038.mm.1"	"Sike1"	-0.707446934154074	-0.964154539594172	-0.450739328713976	4.00616176371361	-6.59579800173168	0.000390657686653164	0.00369396163659411	0.315590977014396	"down"
"TC1200000715.mm.1"	"Arg2"	0.78028491713958	0.497133949025623	1.06343588525354	2.34933113378813	6.59549468728666	0.000390762530964302	0.00369396163659411	0.315297755266346	"up"
"TC1900000499.mm.1"	"Gm26902"	0.621983681234531	0.396275401271775	0.847691961197287	3.53316059796186	6.5954390733549	0.000390781758048175	0.00369396163659411	0.315243990706544	"up"
"TC0200005510.mm.1"	"Fam110a"	0.682761738206539	0.434951999373278	0.9305714770398	4.68455422921715	6.59421372529073	0.000391205662392923	0.00369668668394657	0.314059298456466	"up"
"TC1900001636.mm.1"	"Col17a1"	0.582826721661961	0.371276963843679	0.794376479480244	4.1059562565614	6.59385110787791	0.000391331208242421	0.00369723214664252	0.313708678714264	"up"
"TC0100003828.mm.1"	"A730013G03Rik"	0.643481366034892	0.409893056321773	0.877069675748011	3.04311096174746	6.59321267171818	0.000391552359239025	0.00369803972826684	0.313091328740459	"up"
"TC0200001027.mm.1"	"Gm13632; RP24-96D14.2"	-1.38723297183318	-1.89083296469163	-0.883632978974734	3.57762140322421	-6.5928910800303	0.000391663810512735	0.00369845157912545	0.312780340516881	"down"
"TC1500000802.mm.1"	"Gm10923"	-1.21250512972544	-1.65269535393074	-0.772314905520137	3.76413656099725	-6.59257994182465	0.000391771673187712	0.00369846434663567	0.312479449611422	"down"
"TC0X00000598.mm.1"	"Gm8310"	0.770658032227076	0.490856662851448	1.0504594016027	1.51586280582309	6.59210455867844	0.000391936539797378	0.00369846434663567	0.312019701322396	"up"
"TC0800001307.mm.1"	"Tat"	0.613416192618468	0.390688178744199	0.836144206492737	2.13610672016823	6.59162671615639	0.000392102338478501	0.00369938852194825	0.311557547947243	"up"
"TC1100003112.mm.1"	"Gm12320; RP23-326P7.11"	0.696331697714681	0.443482854703178	0.949180540726185	2.18808584723966	6.59124428845896	0.000392235087935971	0.00369979974584618	0.311187657401658	"up"
"TC1100000876.mm.1"	"Ccdc42"	0.7333988263364	0.46708491041573	0.999712742257069	3.08072560389962	6.59111005955052	0.000392281693939976	0.00369979974584618	0.311057824878233	"up"
"TC0400000347.mm.1"	"Gm12391"	0.742026322285898	0.472563590382431	1.01148905418937	3.03400559296107	6.5907193190293	0.000392417399759375	0.00369979974584618	0.310679870259652	"up"
"TC0800003048.mm.1"	"5033426O07Rik; RP24-323K23.2"	0.804237078613584	0.51215976537885	1.09631439184832	3.71779403431401	6.59019826702687	0.000392598445979242	0.00370069552200236	0.310175840495122	"up"
"TC1900000078.mm.1"	"Rela"	-1.74575732842247	-2.37978328274679	-1.11173137409814	5.30981653067335	-6.59005517908107	0.000392648180270419	0.00370069552200236	0.31003742153617	"down"
"TC0200001921.mm.1"	"Gm10765"	0.610833851960219	0.388972163476401	0.832695540444037	1.74876719509729	6.58950811329188	0.000392838394327416	0.00370174799121795	0.309508184553652	"up"
"TC1100003820.mm.1"	"E130111B04Rik; RP23-398F7.6"	0.64193749841898	0.408768363952968	0.875106632884993	2.91421972790479	6.58921833920733	0.000392939190647101	0.00370174799121795	0.309227840005551	"up"
"TC0700004220.mm.1"	"Mir1196"	-3.35734534510329	-4.57683732476281	-2.13785336544377	6.08788294037023	-6.5891482875727	0.000392963562115755	0.00370174799121795	0.309160066448174	"down"
"TC0100002645.mm.1"	"Serpine2"	-1.99806005433993	-2.72389155362049	-1.27222855505937	4.14704372224951	-6.58847556210674	0.00039319769527947	0.00370267389194421	0.308509188803956	"down"
"TC0500001678.mm.1"	"Uncx"	0.594607103792291	0.378587382705918	0.810626824878663	4.03561738740955	6.58792893947099	0.000393388056298165	0.00370318710085273	0.307980279659755	"up"
"TC0400001695.mm.1"	"Lactbl1"	0.711269064291367	0.452854454376145	0.96968367420659	3.83063498360516	6.58762804892955	0.000393492885765824	0.00370353438788642	0.307689124678043	"up"
"TC0800000300.mm.1"	"Zmat4"	0.594366406758457	0.378411082659947	0.810321730856966	2.53103372531456	6.58722584300859	0.000393633062624728	0.00370421418538312	0.307299915934345	"up"
"TC0100003440.mm.1"	"Tiprl"	-0.581058181688871	-0.792223725923259	-0.369892637454483	2.19451356927779	-6.5858036470092	0.000394129179998789	0.00370824268526993	0.305923526186763	"down"
"TC0500002978.mm.1"	"1010001B22Rik"	0.699513465346517	0.44525257751941	0.953774353173624	3.69436182826242	6.58458992814325	0.000394553132160848	0.00370903077196352	0.304748711919741	"up"
"TC0800000735.mm.1"	"LOC100861688"	0.594461785054881	0.378369711282874	0.810553858826888	2.7085518046831	6.58411363175439	0.000394719643547719	0.00370931678130673	0.30428763569931	"up"
"TC0100000430.mm.1"	"Aox4"	0.586340575058874	0.373160358629568	0.799520791488181	2.05725891921365	6.58286976942272	0.000395154868225762	0.00371276671603915	0.30308339619132	"up"
"TC1300000821.mm.1"	"Gm17039; RP24-242F4.3"	0.680775865362565	0.433245412364722	0.928306318360408	1.54733972132581	6.58245240902489	0.000395301023377946	0.0037133762088816	0.302679290127866	"up"
"TC0900003000.mm.1"	"Col6a4"	0.611643634987532	0.389238014993019	0.834049254982046	3.45408665616529	6.58210668108152	0.000395422139942409	0.0037133762088816	0.302344526220293	"up"
"TC1700000411.mm.1"	"Gm16580"	-2.05474654036187	-2.80189330799996	-1.30759977272378	4.67594523066861	-6.58210111297783	0.000395424090922656	0.0037133762088816	0.302339134582926	"down"
"TC0X00001532.mm.1"	"n-R5s14"	0.794776583093644	0.505761707606175	1.08379145858111	2.22792508188016	6.58168480273939	0.000395569990665685	0.00371384699610611	0.301936007923959	"up"
"TC0900001134.mm.1"	"Trim43a"	0.716758412922605	0.456096148787395	0.977420677057815	2.25059437769708	6.58122667762946	0.000395730615231206	0.00371384699610611	0.301492367142242	"up"
"TC1700000501.mm.1"	"Gm10045"	-2.48186281208531	-3.38445690846653	-1.57926871570409	5.86567122444612	-6.58108494816321	0.000395780322357794	0.00371384699610611	0.301355113697571	"down"
"TC0400000884.mm.1"	"Mir491"	1.19658723870555	0.761415335788402	1.63175914162269	2.21100507831677	6.58105822710799	0.000395789694714272	0.00371384699610611	0.301329236268627	"up"
"TC0200004017.mm.1"	"Olfr1177-ps"	0.788134149981458	0.5014668631789	1.07480143678402	1.87482115196101	6.58012620793112	0.000396116755799281	0.00371410462479883	0.30042659014936	"up"
"TC0400004133.mm.1"	"Plch2"	0.682055002827621	0.433963828973138	0.930146176682105	3.64569631768406	6.57991522723719	0.000396190834897027	0.00371410462479883	0.30022224451115	"up"
"TC0300002305.mm.1"	"Rhbg; Tsacc"	0.552420602552034	0.351481660894038	0.75335954421003	2.76955960351704	6.57987995521257	0.000396203221065837	0.00371410462479883	0.300188081235538	"up"
"TC0400000009.mm.1"	"Gm11785"	0.794529581897804	0.50551973896758	1.08353942482803	2.13925439426528	6.57975391426946	0.000396247485344171	0.00371410462479883	0.300066001103072	"up"
"TC0700002597.mm.1"	"Tescl"	0.851859338116248	0.541995332704123	1.16172334352837	3.1212808025752	6.57974362067673	0.000396251100594893	0.00371410462479883	0.300056030902269	"up"
"TC0700000510.mm.1"	"Ccer2"	0.750705345062994	0.477581913879329	1.02382877624666	4.64527507277772	6.57843763625854	0.000396710083172563	0.00371585111238301	0.298790975772138	"up"
"TC0500001732.mm.1"	"Kdelr2"	-1.26212464475125	-1.72143030273545	-0.802818986767043	4.08355680509553	-6.57677016837726	0.000397296982350215	0.00371972997723892	0.297175475836763	"down"
"TC0400002271.mm.1"	"Wwp1"	-0.87679521031798	-1.19589983722914	-0.557690583406818	2.97919103657851	-6.57623434488618	0.000397485784876697	0.00371972997723892	0.296656282602545	"down"
"TC0X00002410.mm.1"	"Gm14734; RP23-272G10.3"	-1.25410815924389	-1.71057395072992	-0.797642367757852	3.07101077196061	-6.57565426574116	0.000397690295782999	0.00371972997723892	0.296094169374092	"down"
"TC0700001607.mm.1"	"Tub; BC049265"	0.517864950961366	0.32937128454512	0.706358617377612	3.40289142953085	6.57554827551694	0.000397727676233903	0.00371972997723892	0.295991457567971	"up"
