Gene name	Gene type	ILLUMINA HumanHT 12 V3 probe
BX664727.3	lncRNA	ILMN_2398211
FRG1HP	transcribed_unprocessed_pseudogene	ILMN_1664955
FRG1HP	transcribed_unprocessed_pseudogene	ILMN_1664955
AL353763.2	TEC	ILMN_1904135
CBWD6	protein_coding	ILMN_1652417
CBWD6	protein_coding	ILMN_1687043
CBWD6	protein_coding	ILMN_1687043
CBWD6	protein_coding	ILMN_1719949
AL845472.1	TEC	ILMN_1749304
AL845472.1	TEC	ILMN_1749304
PTGER4P2-CDK2AP2P2	lncRNA	ILMN_1730401
CNTNAP3B	protein_coding	ILMN_1786628
CNTNAP3B	protein_coding	ILMN_1786628
CNTNAP3B	protein_coding	ILMN_1786628
CNTNAP3B	protein_coding	ILMN_1775103
CNTNAP3B	protein_coding	ILMN_1786628
CNTNAP3B	protein_coding	ILMN_1786628
CNTNAP3B	protein_coding	ILMN_1786628
CNTNAP3B	protein_coding	ILMN_1686513
CR788268.1	processed_pseudogene	ILMN_1841300
SPATA31A6	protein_coding	ILMN_2174023
AL445584.2	lncRNA	ILMN_1817199
BX088651.4	lncRNA	ILMN_1671682
ANKRD20A7P	transcribed_unprocessed_pseudogene	ILMN_2215824
ANKRD20A7P	transcribed_unprocessed_pseudogene	ILMN_1679184
ANKRD20A7P	transcribed_unprocessed_pseudogene	ILMN_2398211
SPATA31A5	protein_coding	ILMN_2174023
BX005040.4	unprocessed_pseudogene	ILMN_1786628
SPATA31A7	protein_coding	ILMN_2174023
AL391987.2	protein_coding	ILMN_1716555
AL590399.1	lncRNA	ILMN_1811181
AL590399.1	lncRNA	ILMN_1811181
AL590399.1	lncRNA	ILMN_1811181
AL590399.1	lncRNA	ILMN_1811181
BX005266.2	lncRNA	ILMN_1671682
CDK2AP2P2	processed_pseudogene	ILMN_1785452
CDK2AP2P2	processed_pseudogene	ILMN_1761834
AL512625.1	lncRNA	ILMN_1811181
AL512625.1	lncRNA	ILMN_1811181
AL512625.1	lncRNA	ILMN_1811181
AL512625.1	lncRNA	ILMN_1811181
AL512625.1	lncRNA	ILMN_1811181
AL512625.1	lncRNA	ILMN_1811181
BMS1P10	transcribed_unprocessed_pseudogene	ILMN_1684922
AL591438.2	processed_pseudogene	ILMN_1707181
CDK2AP2P3	processed_pseudogene	ILMN_1761834
ANKRD20A4P	protein_coding	ILMN_1679184
ANKRD20A4P	protein_coding	ILMN_1670452
ANKRD20A4P	protein_coding	ILMN_2215824
ANKRD20A4P	protein_coding	ILMN_2398211
ANKRD20A4P	protein_coding	ILMN_1679184
ANKRD20A4P	protein_coding	ILMN_2398211
ANKRD20A4P	protein_coding	ILMN_1679184
ANKRD20A4P	protein_coding	ILMN_2398211
CBWD4P	unprocessed_pseudogene	ILMN_1729090
CBWD5	protein_coding	ILMN_2150352
CBWD5	protein_coding	ILMN_1729090
CBWD5	protein_coding	ILMN_1652417
CBWD5	protein_coding	ILMN_1729090
CBWD5	protein_coding	ILMN_1729090
CBWD5	protein_coding	ILMN_1729090
CBWD5	protein_coding	ILMN_1729090
CBWD5	protein_coding	ILMN_1729090
CBWD5	protein_coding	ILMN_1729090
CBWD5	protein_coding	ILMN_1729090
CBWD5	protein_coding	ILMN_1729090
CBWD5	protein_coding	ILMN_1729090
CBWD5	protein_coding	ILMN_1729090
CBWD5	protein_coding	ILMN_1729090
CBWD5	protein_coding	ILMN_1729090
CBWD5	protein_coding	ILMN_1652417
CBWD5	protein_coding	ILMN_1652417
CBWD5	protein_coding	ILMN_1709583
CBWD5	protein_coding	ILMN_1709583
CBWD5	protein_coding	ILMN_1729090
ANKRD20A3P	protein_coding	ILMN_1680631
ANKRD20A3P	protein_coding	ILMN_1679184
ANKRD20A3P	protein_coding	ILMN_1670452
ANKRD20A3P	protein_coding	ILMN_2398211
ANKRD20A3P	protein_coding	ILMN_1679184
ANKRD20A3P	protein_coding	ILMN_2398211
ANKRD20A3P	protein_coding	ILMN_1679184
ANKRD20A3P	protein_coding	ILMN_2398211
ANKRD20A3P	protein_coding	ILMN_1679184
ANKRD20A3P	protein_coding	ILMN_2398211
ZNF658	protein_coding	ILMN_1703435
ZNF658	protein_coding	ILMN_1703435
SPATA31A3	protein_coding	ILMN_2174023
CNTNAP3P2	unprocessed_pseudogene	ILMN_1786628
FAM27E3	lncRNA	ILMN_1716555
ANKRD20A1	protein_coding	ILMN_1670452
ANKRD20A1	protein_coding	ILMN_2215824
ANKRD20A1	protein_coding	ILMN_1679184
ANKRD20A1	protein_coding	ILMN_2398211
ANKRD20A1	protein_coding	ILMN_1679184
ANKRD20A1	protein_coding	ILMN_2398211
ANKRD20A1	protein_coding	ILMN_1679184
ANKRD20A1	protein_coding	ILMN_2398211
ANKRD20A1	protein_coding	ILMN_1679184
ANKRD20A1	protein_coding	ILMN_2398211
ANKRD20A1	protein_coding	ILMN_1679184
ANKRD20A1	protein_coding	ILMN_2398211
ANKRD20A1	protein_coding	ILMN_1679184
ANKRD20A1	protein_coding	ILMN_2398211
CBWD3	protein_coding	ILMN_1652417
CBWD3	protein_coding	ILMN_1719949
CBWD3	protein_coding	ILMN_1652417
CBWD3	protein_coding	ILMN_1652417
PGM5	protein_coding	ILMN_1781388
PGM5	protein_coding	ILMN_2271149
PGM5	protein_coding	ILMN_1709590
PGM5	protein_coding	ILMN_1781388
PGM5	protein_coding	ILMN_2271149
PGM5	protein_coding	ILMN_1709590
PIP5K1B	protein_coding	ILMN_1736654
PIP5K1B	protein_coding	ILMN_1736654
PIP5K1B	protein_coding	ILMN_1736654
FAM122A	protein_coding	ILMN_1723353
FAM122A	protein_coding	ILMN_2117885
PRKACG	protein_coding	ILMN_1808368
AL358113.1	protein_coding	ILMN_1664978
AL358113.1	protein_coding	ILMN_1664978
FXN	protein_coding	ILMN_2342515
FXN	protein_coding	ILMN_2342515
FXN	protein_coding	ILMN_2342515
FXN	protein_coding	ILMN_2342515
FXN	protein_coding	ILMN_2342515
TJP2	protein_coding	ILMN_1664978
TJP2	protein_coding	ILMN_1664978
TJP2	protein_coding	ILMN_1664978
TJP2	protein_coding	ILMN_1664978
TJP2	protein_coding	ILMN_1664978
TJP2	protein_coding	ILMN_1664978
TJP2	protein_coding	ILMN_1664978
TJP2	protein_coding	ILMN_1664978
TJP2	protein_coding	ILMN_1664978
TJP2	protein_coding	ILMN_1664978
TJP2	protein_coding	ILMN_1664978
TJP2	protein_coding	ILMN_1664978
TJP2	protein_coding	ILMN_1664978
TJP2	protein_coding	ILMN_1664978
TJP2	protein_coding	ILMN_1664978
TJP2	protein_coding	ILMN_1664978
C9orf135	protein_coding	ILMN_1699537
C9orf135	protein_coding	ILMN_1699537
C9orf135	protein_coding	ILMN_1699537
C9orf135	protein_coding	ILMN_1699537
C9orf135	protein_coding	ILMN_1699537
C9orf135	protein_coding	ILMN_1699537
C9orf135	protein_coding	ILMN_1699537
KLF9	protein_coding	ILMN_1778523
CEMIP2	protein_coding	ILMN_1784661
CEMIP2	protein_coding	ILMN_1784661
CEMIP2	protein_coding	ILMN_1784661
CEMIP2	protein_coding	ILMN_1784661
CEMIP2	protein_coding	ILMN_1784661
ABHD17B	protein_coding	ILMN_1668336
ABHD17B	protein_coding	ILMN_2374362
ABHD17B	protein_coding	ILMN_1660440
ABHD17B	protein_coding	ILMN_2374362
ABHD17B	protein_coding	ILMN_1660440
ABHD17B	protein_coding	ILMN_1785661
C9orf85	protein_coding	ILMN_1879442
ZFAND5	protein_coding	ILMN_1795228
ZFAND5	protein_coding	ILMN_1795228
ZFAND5	protein_coding	ILMN_1795228
ZFAND5	protein_coding	ILMN_1795228
ZFAND5	protein_coding	ILMN_1795228
ALDH1A1	protein_coding	ILMN_2096372
ALDH1A1	protein_coding	ILMN_1709348
ANXA1	protein_coding	ILMN_2184184
ANXA1	protein_coding	ILMN_2184184
ANXA1	protein_coding	ILMN_2184184
RORB	protein_coding	ILMN_1746658
RORB	protein_coding	ILMN_1746658
TRPM6	protein_coding	ILMN_1814296
TRPM6	protein_coding	ILMN_1814296
TRPM6	protein_coding	ILMN_1814296
C9orf40	protein_coding	ILMN_1711799
CARNMT1	protein_coding	ILMN_2077160
NMRK1	protein_coding	ILMN_1674650
NMRK1	protein_coding	ILMN_1674650
NMRK1	protein_coding	ILMN_1674650
NMRK1	protein_coding	ILMN_1674650
NMRK1	protein_coding	ILMN_1674650
OSTF1	protein_coding	ILMN_1742456
AL353780.1	lncRNA	ILMN_1825395
PCSK5	protein_coding	ILMN_1767934
RFK	protein_coding	ILMN_2211263
RFK	protein_coding	ILMN_1690780
RFK	protein_coding	ILMN_2211263
RFK	protein_coding	ILMN_1690780
RFK	protein_coding	ILMN_2211263
RFK	protein_coding	ILMN_1690780
GCNT1	protein_coding	ILMN_1666545
GCNT1	protein_coding	ILMN_1666545
GCNT1	protein_coding	ILMN_1666545
PRUNE2	protein_coding	ILMN_1810628
PRUNE2	protein_coding	ILMN_1810628
PRUNE2	protein_coding	ILMN_1700771
PRUNE2	protein_coding	ILMN_1810628
PRUNE2	protein_coding	ILMN_1700771
PRUNE2	protein_coding	ILMN_1700771
PRUNE2	protein_coding	ILMN_1700771
PRUNE2	protein_coding	ILMN_1810628
PRUNE2	protein_coding	ILMN_1700771
PRUNE2	protein_coding	ILMN_1810628
PRUNE2	protein_coding	ILMN_1810628
VPS13A	protein_coding	ILMN_2414826
VPS13A	protein_coding	ILMN_1800721
VPS13A	protein_coding	ILMN_2414826
VPS13A	protein_coding	ILMN_1855746
VPS13A	protein_coding	ILMN_1800721
VPS13A	protein_coding	ILMN_2414826
VPS13A	protein_coding	ILMN_1800721
VPS13A	protein_coding	ILMN_2414826
VPS13A	protein_coding	ILMN_1800721
GNA14	protein_coding	ILMN_1686227
GNA14	protein_coding	ILMN_1686227
GNAQ	protein_coding	ILMN_1659923
PSAT1	protein_coding	ILMN_1692938
PSAT1	protein_coding	ILMN_1692938
CHCHD2P9	processed_pseudogene	ILMN_1677237
TLE4	protein_coding	ILMN_2103761
TLE4	protein_coding	ILMN_1696704
TLE4	protein_coding	ILMN_2103761
TLE4	protein_coding	ILMN_1696704
TLE4	protein_coding	ILMN_2103761
TLE4	protein_coding	ILMN_1696704
TLE4	protein_coding	ILMN_2103761
TLE4	protein_coding	ILMN_1696704
TLE1	protein_coding	ILMN_1751572
SPATA31D1	protein_coding	ILMN_1698769
RASEF	protein_coding	ILMN_1779517
FRMD3	protein_coding	ILMN_1698725
FRMD3	protein_coding	ILMN_1698725
FRMD3	protein_coding	ILMN_1698725
UBQLN1	protein_coding	ILMN_1688622
UBQLN1	protein_coding	ILMN_2351611
UBQLN1	protein_coding	ILMN_1798380
UBQLN1	protein_coding	ILMN_1688622
UBQLN1	protein_coding	ILMN_2351611
UBQLN1	protein_coding	ILMN_2351611
UBQLN1	protein_coding	ILMN_2351611
UBQLN1	protein_coding	ILMN_2351611
GKAP1	protein_coding	ILMN_1736972
KIF27	protein_coding	ILMN_2366795
KIF27	protein_coding	ILMN_1692572
KIF27	protein_coding	ILMN_1678810
KIF27	protein_coding	ILMN_2366795
KIF27	protein_coding	ILMN_1692572
KIF27	protein_coding	ILMN_1678810
KIF27	protein_coding	ILMN_2366795
KIF27	protein_coding	ILMN_1692572
KIF27	protein_coding	ILMN_1678810
KIF27	protein_coding	ILMN_1692572
KIF27	protein_coding	ILMN_1678810
C9orf64	protein_coding	ILMN_1777318
C9orf64	protein_coding	ILMN_1777318
HNRNPK	protein_coding	ILMN_1712357
HNRNPK	protein_coding	ILMN_2378048
HNRNPK	protein_coding	ILMN_1712357
HNRNPK	protein_coding	ILMN_2378048
HNRNPK	protein_coding	ILMN_1712357
HNRNPK	protein_coding	ILMN_2378048
HNRNPK	protein_coding	ILMN_1712357
HNRNPK	protein_coding	ILMN_2378048
HNRNPK	protein_coding	ILMN_2378048
HNRNPK	protein_coding	ILMN_2378048
HNRNPK	protein_coding	ILMN_1712357
MIR7-1	miRNA	ILMN_2378048
RMI1	protein_coding	ILMN_2151488
RMI1	protein_coding	ILMN_1754051
RMI1	protein_coding	ILMN_2151488
RMI1	protein_coding	ILMN_1754051
SLC28A3	protein_coding	ILMN_1741014
NTRK2	protein_coding	ILMN_2357855
NTRK2	protein_coding	ILMN_1702822
NTRK2	protein_coding	ILMN_2357855
NTRK2	protein_coding	ILMN_1702822
NTRK2	protein_coding	ILMN_2357855
NTRK2	protein_coding	ILMN_1702822
NTRK2	protein_coding	ILMN_2357855
NTRK2	protein_coding	ILMN_1702822
NTRK2	protein_coding	ILMN_2357855
NTRK2	protein_coding	ILMN_1702822
NTRK2	protein_coding	ILMN_2357855
NTRK2	protein_coding	ILMN_1702822
NTRK2	protein_coding	ILMN_2357855
NTRK2	protein_coding	ILMN_1702822
NTRK2	protein_coding	ILMN_2357855
NTRK2	protein_coding	ILMN_1702822
AGTPBP1	protein_coding	ILMN_1718071
AGTPBP1	protein_coding	ILMN_1718071
AGTPBP1	protein_coding	ILMN_1718071
AGTPBP1	protein_coding	ILMN_1718071
AL353743.4	unprocessed_pseudogene	ILMN_2366795
NAA35	protein_coding	ILMN_1810826
NAA35	protein_coding	ILMN_2222651
NAA35	protein_coding	ILMN_1706255
ISCA1	protein_coding	ILMN_2219556
ISCA1	protein_coding	ILMN_1675421
ISCA1	protein_coding	ILMN_1715931
ISCA1	protein_coding	ILMN_1672024
ISCA1	protein_coding	ILMN_1675421
ISCA1	protein_coding	ILMN_1672024
ISCA1	protein_coding	ILMN_1675421
ISCA1	protein_coding	ILMN_1715931
ISCA1	protein_coding	ILMN_1672024
ISCA1	protein_coding	ILMN_1675421
ISCA1	protein_coding	ILMN_1672024
TUT7	protein_coding	ILMN_1779677
TUT7	protein_coding	ILMN_1779677
TUT7	protein_coding	ILMN_1779677
TUT7	protein_coding	ILMN_1779677
GAS1	protein_coding	ILMN_1772910
LINC02872	lncRNA	ILMN_1701645
LINC02872	lncRNA	ILMN_2121848
DAPK1	protein_coding	ILMN_1708340
DAPK1	protein_coding	ILMN_1708340
DAPK1	protein_coding	ILMN_1708340
DAPK1	protein_coding	ILMN_1708340
DAPK1	protein_coding	ILMN_1708340
DAPK1	protein_coding	ILMN_1708340
AL161787.1	processed_pseudogene	ILMN_1739263
CTSL	protein_coding	ILMN_2374036
CTSL	protein_coding	ILMN_1694757
CTSL	protein_coding	ILMN_1812995
CTSL	protein_coding	ILMN_2374036
CTSL	protein_coding	ILMN_1812995
CTSL	protein_coding	ILMN_2374036
CTSL	protein_coding	ILMN_1812995
CTSL	protein_coding	ILMN_2374036
CTSL	protein_coding	ILMN_1812995
SPATA31E1	protein_coding	ILMN_1765791
AL353572.2	processed_pseudogene	ILMN_1679042
CDK20	protein_coding	ILMN_2357730
CDK20	protein_coding	ILMN_2357730
CDK20	protein_coding	ILMN_2357730
CDK20	protein_coding	ILMN_2357730
CDK20	protein_coding	ILMN_2357730
CDK20	protein_coding	ILMN_2357730
CDK20	protein_coding	ILMN_2357730
CDK20	protein_coding	ILMN_2357730
SPIN1	protein_coding	ILMN_1702407
SPIN1	protein_coding	ILMN_1702407
SPIN1	protein_coding	ILMN_1702407
SPIN1	protein_coding	ILMN_1702407
S1PR3	protein_coding	ILMN_1703531
S1PR3	protein_coding	ILMN_1703531
SHC3	protein_coding	ILMN_1770905
CKS2	protein_coding	ILMN_2072296
SECISBP2	protein_coding	ILMN_1736481
SECISBP2	protein_coding	ILMN_1736481
SECISBP2	protein_coding	ILMN_1736481
SEMA4D	protein_coding	ILMN_1733221
SEMA4D	protein_coding	ILMN_1733221
SEMA4D	protein_coding	ILMN_1733221
SEMA4D	protein_coding	ILMN_1733221
SEMA4D	protein_coding	ILMN_1733221
SEMA4D	protein_coding	ILMN_1733221
SEMA4D	protein_coding	ILMN_1733221
SEMA4D	protein_coding	ILMN_1687533
SEMA4D	protein_coding	ILMN_1687533
SEMA4D	protein_coding	ILMN_1687533
SEMA4D	protein_coding	ILMN_1687533
SEMA4D	protein_coding	ILMN_1733221
DIRAS2	protein_coding	ILMN_1742846
SYK	protein_coding	ILMN_2059549
SYK	protein_coding	ILMN_2059549
SYK	protein_coding	ILMN_2059549
SYK	protein_coding	ILMN_2059549
LINC00484	lncRNA	ILMN_1822737
LINC00484	lncRNA	ILMN_1822737
AUH	protein_coding	ILMN_2231911
NFIL3	protein_coding	ILMN_1707312
ROR2	protein_coding	ILMN_1694426
ROR2	protein_coding	ILMN_1694426
SPTLC1	protein_coding	ILMN_1799853
SPTLC1	protein_coding	ILMN_1799853
SPTLC1	protein_coding	ILMN_1799853
SPTLC1	protein_coding	ILMN_1799853
SPTLC1	protein_coding	ILMN_1813491
SPTLC1	protein_coding	ILMN_2274420
SPTLC1	protein_coding	ILMN_1799853
SPTLC1	protein_coding	ILMN_1813491
SPTLC1	protein_coding	ILMN_2274420
SPTLC1	protein_coding	ILMN_1799853
SPTLC1	protein_coding	ILMN_1813491
SPTLC1	protein_coding	ILMN_2274420
SPTLC1	protein_coding	ILMN_1813491
SPTLC1	protein_coding	ILMN_2274420
SPTLC1	protein_coding	ILMN_1799853
SPTLC1	protein_coding	ILMN_1665094
SPTLC1	protein_coding	ILMN_1799853
SPTLC1	protein_coding	ILMN_2249473
SPTLC1	protein_coding	ILMN_1665094
SPTLC1	protein_coding	ILMN_1799853
SPTLC1	protein_coding	ILMN_2249473
SPTLC1	protein_coding	ILMN_1665094
IARS1	protein_coding	ILMN_1733956
IARS1	protein_coding	ILMN_1733956
IARS1	protein_coding	ILMN_1733956
IARS1	protein_coding	ILMN_1733956
NOL8	protein_coding	ILMN_2062370
NOL8	protein_coding	ILMN_1689747
NOL8	protein_coding	ILMN_2062370
NOL8	protein_coding	ILMN_2062370
NOL8	protein_coding	ILMN_2062370
NOL8	protein_coding	ILMN_2062370
NOL8	protein_coding	ILMN_2062370
NOL8	protein_coding	ILMN_2062370
NOL8	protein_coding	ILMN_2062370
NOL8	protein_coding	ILMN_2062370
NOL8	protein_coding	ILMN_2062370
CENPP	protein_coding	ILMN_1748241
OMD	protein_coding	ILMN_1749846
BICD2	protein_coding	ILMN_2380418
BICD2	protein_coding	ILMN_2380418
ZNF484	protein_coding	ILMN_1683854
ZNF484	protein_coding	ILMN_1683854
ZNF484	protein_coding	ILMN_1683854
ZNF484	protein_coding	ILMN_1683854
FGD3	protein_coding	ILMN_1772686
FGD3	protein_coding	ILMN_1772686
FGD3	protein_coding	ILMN_1772686
FGD3	protein_coding	ILMN_1772686
FGD3	protein_coding	ILMN_1772686
CARD19	protein_coding	ILMN_1659189
NINJ1	protein_coding	ILMN_1815086
NINJ1	protein_coding	ILMN_1815086
NINJ1	protein_coding	ILMN_1815086
NINJ1	protein_coding	ILMN_1815086
FAM120AOS	protein_coding	ILMN_1750969
FAM120AOS	protein_coding	ILMN_1750969
FAM120AOS	protein_coding	ILMN_1750969
FAM120AOS	protein_coding	ILMN_1750969
FAM120AOS	protein_coding	ILMN_1750969
FAM120AOS	protein_coding	ILMN_1750969
FAM120AOS	protein_coding	ILMN_1750969
FAM120AOS	protein_coding	ILMN_1750969
FAM120AOS	protein_coding	ILMN_1750969
FAM120AOS	protein_coding	ILMN_1750969
FAM120AOS	protein_coding	ILMN_1750969
FAM120A	protein_coding	ILMN_2163306
PHF2	protein_coding	ILMN_1720476
PHF2	protein_coding	ILMN_1726426
PHF2	protein_coding	ILMN_1720476
PHF2	protein_coding	ILMN_1720476
LINC02603	lncRNA	ILMN_1748783
LINC02603	lncRNA	ILMN_1748783
ZNF169	protein_coding	ILMN_1696583
ZNF169	protein_coding	ILMN_1696583
MFSD14B	protein_coding	ILMN_1664371
MFSD14B	protein_coding	ILMN_1703229
MFSD14B	protein_coding	ILMN_1737964
MFSD14B	protein_coding	ILMN_1777058
MFSD14B	protein_coding	ILMN_1737964
MFSD14B	protein_coding	ILMN_1737964
FBP1	protein_coding	ILMN_1728799
FBP1	protein_coding	ILMN_1728799
FBP1	protein_coding	ILMN_1728799
PTCH1	protein_coding	ILMN_1800331
PTCH1	protein_coding	ILMN_1800331
PTCH1	protein_coding	ILMN_1800331
PTCH1	protein_coding	ILMN_1800331
PTCH1	protein_coding	ILMN_1800331
PTCH1	protein_coding	ILMN_1800331
PTCH1	protein_coding	ILMN_1800331
PTCH1	protein_coding	ILMN_1800331
LINC00476	lncRNA	ILMN_1738678
LINC00476	lncRNA	ILMN_1738678
LINC00476	lncRNA	ILMN_1738678
LINC00476	lncRNA	ILMN_1738678
LINC00476	lncRNA	ILMN_1738678
LINC00476	lncRNA	ILMN_1738678
ERCC6L2	protein_coding	ILMN_1753190
ERCC6L2	protein_coding	ILMN_1753190
ERCC6L2	protein_coding	ILMN_1753190
HSD17B3	protein_coding	ILMN_1765954
HSD17B3	protein_coding	ILMN_1765954
HSD17B3	protein_coding	ILMN_1765954
HSD17B3	protein_coding	ILMN_1765954
HSD17B3	protein_coding	ILMN_1765954
HSD17B3	protein_coding	ILMN_1765954
HSD17B3	protein_coding	ILMN_1765954
HSD17B3	protein_coding	ILMN_1765954
AL160269.1	protein_coding	ILMN_1765954
AL160269.1	protein_coding	ILMN_1765954
AL160269.1	protein_coding	ILMN_1765954
SLC35D2	protein_coding	ILMN_1706571
SLC35D2	protein_coding	ILMN_1706571
SLC35D2	protein_coding	ILMN_1706571
HABP4	protein_coding	ILMN_2107991
HABP4	protein_coding	ILMN_1792384
HABP4	protein_coding	ILMN_2107991
HABP4	protein_coding	ILMN_1792384
HABP4	protein_coding	ILMN_2107991
HABP4	protein_coding	ILMN_1792384
CDC14B	protein_coding	ILMN_2379560
CDC14B	protein_coding	ILMN_1687074
CDC14B	protein_coding	ILMN_2379560
CDC14B	protein_coding	ILMN_1687074
PRXL2C	protein_coding	ILMN_1717229
PRXL2C	protein_coding	ILMN_1717229
PRXL2C	protein_coding	ILMN_1717229
ZNF782	protein_coding	ILMN_1741313
ZNF782	protein_coding	ILMN_1741313
ZNF782	protein_coding	ILMN_1741313
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1664371
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1703229
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1777058
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1777058
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1664371
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1703229
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1777058
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1664371
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1703229
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1777058
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1669057
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1664371
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1703229
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1777058
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1664371
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1703229
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1777058
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1664371
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1703229
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1777058
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1777058
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1664371
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1703229
MFSD14C	transcribed_unprocessed_pseudogene	ILMN_1777058
FAM220CP	processed_pseudogene	ILMN_1717219
ZNF322P1	processed_pseudogene	ILMN_2224290
ZNF322P1	processed_pseudogene	ILMN_1700192
AL590705.1	lncRNA	ILMN_1749342
AL512590.3	lncRNA	ILMN_1892038
TDRD7	protein_coding	ILMN_1705241
TMOD1	protein_coding	ILMN_1736911
TMOD1	protein_coding	ILMN_1736911
TMOD1	protein_coding	ILMN_1736911
TSTD2	protein_coding	ILMN_1684520
TSTD2	protein_coding	ILMN_1684520
NCBP1	protein_coding	ILMN_1777528
FOXE1	protein_coding	ILMN_1668651
TRMO	protein_coding	ILMN_1700028
TRMO	protein_coding	ILMN_1700028
TRMO	protein_coding	ILMN_1700028
HEMGN	protein_coding	ILMN_1680094
HEMGN	protein_coding	ILMN_2413537
HEMGN	protein_coding	ILMN_1680094
HEMGN	protein_coding	ILMN_2413537
ANP32B	protein_coding	ILMN_1684293
NANS	protein_coding	ILMN_1815874
NANS	protein_coding	ILMN_1815874
NANS	protein_coding	ILMN_1815874
NANS	protein_coding	ILMN_1815874
TRIM14	protein_coding	ILMN_1772689
TRIM14	protein_coding	ILMN_1713542
CORO2A	protein_coding	ILMN_1813746
CORO2A	protein_coding	ILMN_1745703
CORO2A	protein_coding	ILMN_2327974
CORO2A	protein_coding	ILMN_1813746
CORO2A	protein_coding	ILMN_2327974
TBC1D2	protein_coding	ILMN_1769876
TBC1D2	protein_coding	ILMN_1769876
TBC1D2	protein_coding	ILMN_1769876
TBC1D2	protein_coding	ILMN_1769876
TBC1D2	protein_coding	ILMN_1769876
ANKS6	protein_coding	ILMN_1735108
ANKS6	protein_coding	ILMN_1735108
ANKS6	protein_coding	ILMN_1735108
ANKS6	protein_coding	ILMN_1735108
ANKS6	protein_coding	ILMN_1830984
GALNT12	protein_coding	ILMN_1735157
GALNT12	protein_coding	ILMN_1735157
TGFBR1	protein_coding	ILMN_1745927
TGFBR1	protein_coding	ILMN_1745927
TGFBR1	protein_coding	ILMN_1745927
ALG2	protein_coding	ILMN_1722688
ALG2	protein_coding	ILMN_1722688
SEC61B	protein_coding	ILMN_1801852
SEC61B	protein_coding	ILMN_1801852
STX17-AS1	lncRNA	ILMN_1702496
AL162394.1	lncRNA	ILMN_1844811
AL162394.1	lncRNA	ILMN_1844811
ERP44	protein_coding	ILMN_1772156
ERP44	protein_coding	ILMN_2115379
INVS	protein_coding	ILMN_1683766
INVS	protein_coding	ILMN_2360184
TEX10	protein_coding	ILMN_1653529
TEX10	protein_coding	ILMN_1653529
TEX10	protein_coding	ILMN_1653529
MSANTD3	protein_coding	ILMN_1714278
MSANTD3	protein_coding	ILMN_1714278
MSANTD3	protein_coding	ILMN_1714278
MSANTD3	protein_coding	ILMN_1714278
MSANTD3	protein_coding	ILMN_1714278
MSANTD3	protein_coding	ILMN_1714278
CAVIN4	protein_coding	ILMN_1654854
PLPPR1	protein_coding	ILMN_1753026
PLPPR1	protein_coding	ILMN_1753026
MRPL50	protein_coding	ILMN_1664833
ZNF189	protein_coding	ILMN_1806809
ZNF189	protein_coding	ILMN_1806809
ZNF189	protein_coding	ILMN_1806809
ZNF189	protein_coding	ILMN_1806809
ALDOB	protein_coding	ILMN_1747716
ALDOB	protein_coding	ILMN_1747716
ALDOB	protein_coding	ILMN_1747716
ALDOB	protein_coding	ILMN_1747716
RNF20	protein_coding	ILMN_1710758
GRIN3A	protein_coding	ILMN_1758400
CYLC2	protein_coding	ILMN_1661903
